Row_ID,Order_ID,Order_Date,Order_Year,Order_Month,Order_Month_Name,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales
8403,CA-2016-110814,05-12-2016,2016,12,December,09-12-2016,4,BD-11635,Brian Derr,Consumer,East,New York,New York City,Office Supplies,Paper,22.68
8404,CA-2017-154067,01-02-2017,2017,2,February,07-02-2017,6,SM-20950,Suzanne McNair,Corporate,West,California,Los Angeles,Office Supplies,Paper,105.52
8405,CA-2018-140480,08-07-2018,2018,7,July,12-07-2018,4,HE-14800,Harold Engle,Corporate,East,Delaware,Newark,Furniture,Furnishings,83.92
8406,CA-2018-140480,08-07-2018,2018,7,July,12-07-2018,4,HE-14800,Harold Engle,Corporate,East,Delaware,Newark,Technology,Accessories,141.9
8407,CA-2018-140480,08-07-2018,2018,7,July,12-07-2018,4,HE-14800,Harold Engle,Corporate,East,Delaware,Newark,Furniture,Furnishings,39.98
8408,CA-2018-140480,08-07-2018,2018,7,July,12-07-2018,4,HE-14800,Harold Engle,Corporate,East,Delaware,Newark,Office Supplies,Art,28.91
8409,CA-2018-140480,08-07-2018,2018,7,July,12-07-2018,4,HE-14800,Harold Engle,Corporate,East,Delaware,Newark,Office Supplies,Art,174.95
841,CA-2016-100454,20-11-2016,2016,11,November,25-11-2016,5,BM-11650,Brian Moss,Corporate,East,New York,New York City,Office Supplies,Art,11.52
8410,CA-2016-134082,11-12-2016,2016,12,December,17-12-2016,6,JK-15640,Jim Kriz,Home Office,West,California,San Bernardino,Office Supplies,Binders,110.53
8411,CA-2017-130820,15-11-2017,2017,11,November,15-11-2017,0,ON-18715,Odella Nelson,Corporate,South,North Carolina,Burlington,Furniture,Tables,630.02
8412,CA-2017-159765,09-05-2017,2017,5,May,12-05-2017,3,TH-21100,Thea Hendricks,Consumer,South,Virginia,Salem,Office Supplies,Art,27.86
8413,CA-2018-132290,10-03-2018,2018,3,March,14-03-2018,4,MD-17350,Maribeth Dona,Consumer,Central,Texas,Dallas,Furniture,Tables,933.41
8414,CA-2017-147109,17-12-2017,2017,12,December,21-12-2017,4,AH-10075,Adam Hart,Corporate,Central,Texas,Arlington,Office Supplies,Paper,51.84
8415,CA-2017-147109,17-12-2017,2017,12,December,21-12-2017,4,AH-10075,Adam Hart,Corporate,Central,Texas,Arlington,Technology,Accessories,165.6
8416,CA-2018-107265,06-04-2018,2018,4,April,12-04-2018,6,ML-17755,Max Ludwig,Home Office,Central,Iowa,Marion,Office Supplies,Paper,106.32
8417,CA-2018-118199,09-05-2018,2018,5,May,11-05-2018,2,LB-16795,Laurel Beltran,Home Office,West,Washington,Seattle,Office Supplies,Binders,147.92
8418,CA-2018-118199,09-05-2018,2018,5,May,11-05-2018,2,LB-16795,Laurel Beltran,Home Office,West,Washington,Seattle,Office Supplies,Storage,104.28
8419,CA-2018-118199,09-05-2018,2018,5,May,11-05-2018,2,LB-16795,Laurel Beltran,Home Office,West,Washington,Seattle,Furniture,Tables,286.85
842,CA-2016-100454,20-11-2016,2016,11,November,25-11-2016,5,BM-11650,Brian Moss,Corporate,East,New York,New York City,Furniture,Bookcases,186.05
8420,CA-2018-118199,09-05-2018,2018,5,May,11-05-2018,2,LB-16795,Laurel Beltran,Home Office,West,Washington,Seattle,Office Supplies,Storage,66.96
8421,CA-2018-118199,09-05-2018,2018,5,May,11-05-2018,2,LB-16795,Laurel Beltran,Home Office,West,Washington,Seattle,Technology,Accessories,199.98
8422,CA-2018-150091,12-10-2018,2018,10,October,16-10-2018,4,NP-18670,Nora Paige,Consumer,East,New Jersey,Lakewood,Technology,Accessories,45
8423,CA-2018-150091,12-10-2018,2018,10,October,16-10-2018,4,NP-18670,Nora Paige,Consumer,East,New Jersey,Lakewood,Office Supplies,Fasteners,17.9
8424,CA-2018-150091,12-10-2018,2018,10,October,16-10-2018,4,NP-18670,Nora Paige,Consumer,East,New Jersey,Lakewood,Furniture,Furnishings,40.48
8425,CA-2018-150091,12-10-2018,2018,10,October,16-10-2018,4,NP-18670,Nora Paige,Consumer,East,New Jersey,Lakewood,Furniture,Bookcases,2154.9
8426,CA-2017-137652,28-08-2017,2017,8,August,30-08-2017,2,EB-13750,Edward Becker,Corporate,East,Ohio,Cincinnati,Office Supplies,Binders,18.43
8427,CA-2016-128356,02-10-2016,2016,10,October,07-10-2016,5,RP-19390,Resi Pölking,Consumer,West,Colorado,Thornton,Office Supplies,Supplies,10.94
8428,CA-2018-167017,23-11-2018,2018,11,November,25-11-2018,2,DC-12850,Dan Campbell,Consumer,Central,Michigan,Roseville,Office Supplies,Supplies,4.36
8429,US-2018-132220,12-11-2018,2018,11,November,16-11-2018,4,DJ-13510,Don Jones,Corporate,West,Arizona,Tempe,Technology,Accessories,62.35
843,CA-2017-161669,07-11-2017,2017,11,November,09-11-2017,2,EM-14095,Eudokia Martin,Corporate,West,California,Los Angeles,Office Supplies,Binders,37.44
8430,CA-2017-118129,19-12-2017,2017,12,December,21-12-2017,2,CL-12565,Clay Ludtke,Consumer,East,Pennsylvania,Reading,Furniture,Furnishings,303.92
8431,US-2015-113124,30-03-2015,2015,3,March,05-04-2015,6,NC-18340,Nat Carroll,Consumer,Central,Minnesota,Apple Valley,Office Supplies,Storage,129.3
8432,CA-2018-155621,08-11-2018,2018,11,November,13-11-2018,5,KN-16450,Kean Nguyen,Corporate,East,Maryland,Baltimore,Furniture,Furnishings,274.2
8433,US-2015-127635,14-09-2015,2015,9,September,18-09-2015,4,SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,Office Supplies,Fasteners,6.05
8434,US-2015-127635,14-09-2015,2015,9,September,18-09-2015,4,SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,Office Supplies,Paper,6.85
8435,US-2015-127635,14-09-2015,2015,9,September,18-09-2015,4,SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,Furniture,Furnishings,9.96
8436,US-2015-127635,14-09-2015,2015,9,September,18-09-2015,4,SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,Office Supplies,Binders,8.55
8437,CA-2016-151470,20-09-2016,2016,9,September,26-09-2016,6,AM-10705,Anne McFarland,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,45.58
8438,CA-2016-112823,10-12-2016,2016,12,December,16-12-2016,6,RA-19945,Ryan Akin,Consumer,East,Ohio,Cleveland,Technology,Accessories,25.49
8439,CA-2015-108861,28-05-2015,2015,5,May,01-06-2015,4,MM-17260,Magdelene Morse,Consumer,West,Washington,Seattle,Office Supplies,Binders,136.96
844,CA-2017-161669,07-11-2017,2017,11,November,09-11-2017,2,EM-14095,Eudokia Martin,Corporate,West,California,Los Angeles,Office Supplies,Binders,26.98
8440,CA-2018-114370,14-03-2018,2018,3,March,17-03-2018,3,BN-11470,Brad Norvell,Corporate,Central,Illinois,Chicago,Technology,Phones,49.62
8441,CA-2017-158302,08-12-2017,2017,12,December,12-12-2017,4,JB-16045,Julia Barnett,Home Office,East,Ohio,Columbus,Office Supplies,Paper,10.58
8442,CA-2018-145779,06-05-2018,2018,5,May,10-05-2018,4,DB-13615,Doug Bickford,Consumer,West,Arizona,Tucson,Office Supplies,Paper,84.42
8443,US-2017-155173,06-03-2017,2017,3,March,10-03-2017,4,JB-16045,Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,431.94
8444,US-2017-155173,06-03-2017,2017,3,March,10-03-2017,4,JB-16045,Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Binders,2.04
8445,US-2017-155173,06-03-2017,2017,3,March,10-03-2017,4,JB-16045,Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,68.24
8446,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Tables,240.74
8447,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Furnishings,35
8448,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Furnishings,210.68
8449,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Tables,637.9
845,CA-2017-161669,07-11-2017,2017,11,November,09-11-2017,2,EM-14095,Eudokia Martin,Corporate,West,California,Los Angeles,Office Supplies,Supplies,11.36
8450,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Office Supplies,Paper,43.44
8451,CA-2018-125451,23-10-2018,2018,10,October,24-10-2018,1,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Office Supplies,Appliances,2.22
8452,CA-2015-131387,28-04-2015,2015,4,April,30-04-2015,2,AI-10855,Arianne Irving,Consumer,West,California,San Francisco,Technology,Phones,1679.96
8453,CA-2017-125087,18-04-2017,2017,4,April,23-04-2017,5,TH-21115,Thea Hudgings,Corporate,Central,Texas,Houston,Furniture,Chairs,344.37
8454,CA-2017-125087,18-04-2017,2017,4,April,23-04-2017,5,TH-21115,Thea Hudgings,Corporate,Central,Texas,Houston,Office Supplies,Storage,1554.94
8455,CA-2017-125087,18-04-2017,2017,4,April,23-04-2017,5,TH-21115,Thea Hudgings,Corporate,Central,Texas,Houston,Furniture,Furnishings,127.88
8456,CA-2017-154081,22-05-2017,2017,5,May,29-05-2017,7,JE-15610,Jim Epp,Corporate,West,California,Los Angeles,Technology,Phones,222.38
8457,US-2018-118556,28-05-2018,2018,5,May,02-06-2018,5,TH-21235,Tiffany House,Corporate,Central,Illinois,Chicago,Furniture,Chairs,106.87
8458,US-2018-118556,28-05-2018,2018,5,May,02-06-2018,5,TH-21235,Tiffany House,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,3.56
8459,CA-2015-126200,25-08-2015,2015,8,August,29-08-2015,4,JE-15715,Joe Elijah,Consumer,Central,Texas,Houston,Office Supplies,Binders,25.68
846,CA-2017-161669,07-11-2017,2017,11,November,09-11-2017,2,EM-14095,Eudokia Martin,Corporate,West,California,Los Angeles,Office Supplies,Labels,14.62
8460,CA-2015-126200,25-08-2015,2015,8,August,29-08-2015,4,JE-15715,Joe Elijah,Consumer,Central,Texas,Houston,Office Supplies,Binders,12.38
8461,CA-2015-146500,30-08-2015,2015,8,August,04-09-2015,5,AT-10735,Annie Thurman,Consumer,East,Connecticut,Bristol,Office Supplies,Binders,25.3
8462,CA-2015-146500,30-08-2015,2015,8,August,04-09-2015,5,AT-10735,Annie Thurman,Consumer,East,Connecticut,Bristol,Office Supplies,Storage,95.94
8463,CA-2016-169537,03-09-2016,2016,9,September,07-09-2016,4,JH-15820,John Huston,Consumer,Central,Michigan,Holland,Office Supplies,Labels,7.5
8464,CA-2015-100881,28-03-2015,2015,3,March,01-04-2015,4,DR-12940,Daniel Raglin,Home Office,West,New Mexico,Albuquerque,Technology,Phones,302.38
8465,CA-2016-144043,10-05-2016,2016,5,May,15-05-2016,5,AB-10165,Alan Barnes,Consumer,West,Colorado,Louisville,Technology,Accessories,46.69
8466,CA-2016-116512,09-04-2016,2016,4,April,14-04-2016,5,MC-18100,Mick Crebagga,Consumer,East,New York,New York City,Office Supplies,Storage,17.94
8467,CA-2016-101000,09-04-2016,2016,4,April,14-04-2016,5,IG-15085,Ivan Gibson,Consumer,East,Connecticut,Norwich,Office Supplies,Appliances,370.14
8468,CA-2017-168557,19-09-2017,2017,9,September,23-09-2017,4,FH-14275,Frank Hawley,Corporate,West,California,San Francisco,Office Supplies,Binders,8.93
8469,US-2017-164196,11-11-2017,2017,11,November,17-11-2017,6,AS-10285,Alejandro Savely,Corporate,Central,Indiana,Noblesville,Furniture,Tables,2678.94
847,CA-2016-114300,13-10-2016,2016,10,October,17-10-2016,4,AF-10885,Art Foster,Consumer,South,Kentucky,Louisville,Technology,Phones,83.72
8470,US-2018-132031,23-04-2018,2018,4,April,27-04-2018,4,PN-18775,Parhena Norris,Home Office,South,Tennessee,Clarksville,Furniture,Bookcases,387.14
8471,US-2018-132031,23-04-2018,2018,4,April,27-04-2018,4,PN-18775,Parhena Norris,Home Office,South,Tennessee,Clarksville,Technology,Accessories,45.41
8472,US-2018-132031,23-04-2018,2018,4,April,27-04-2018,4,PN-18775,Parhena Norris,Home Office,South,Tennessee,Clarksville,Furniture,Furnishings,77.95
8473,US-2018-132031,23-04-2018,2018,4,April,27-04-2018,4,PN-18775,Parhena Norris,Home Office,South,Tennessee,Clarksville,Office Supplies,Labels,3
8474,CA-2016-169733,22-10-2016,2016,10,October,26-10-2016,4,GM-14500,Gene McClure,Consumer,South,Florida,Hollywood,Office Supplies,Storage,9.95
8475,CA-2018-169404,09-04-2018,2018,4,April,14-04-2018,5,NC-18625,Noah Childs,Corporate,East,Pennsylvania,York,Office Supplies,Binders,37.9
8476,CA-2018-169404,09-04-2018,2018,4,April,14-04-2018,5,NC-18625,Noah Childs,Corporate,East,Pennsylvania,York,Office Supplies,Paper,65.58
8477,CA-2018-134880,27-10-2018,2018,10,October,01-11-2018,5,TW-21025,Tamara Willingham,Home Office,West,Arizona,Mesa,Office Supplies,Paper,44.78
8478,CA-2016-145758,30-10-2016,2016,10,October,30-10-2016,0,BF-11020,Barry Französisch,Corporate,East,New York,New York City,Technology,Machines,1035.8
8479,CA-2018-158736,18-12-2018,2018,12,December,24-12-2018,6,TT-21460,Tonja Turnell,Home Office,West,California,San Francisco,Office Supplies,Art,5.76
848,CA-2016-114300,13-10-2016,2016,10,October,17-10-2016,4,AF-10885,Art Foster,Consumer,South,Kentucky,Louisville,Furniture,Chairs,287.94
8480,US-2017-119270,12-03-2017,2017,3,March,16-03-2017,4,SW-20245,Scot Wooten,Consumer,West,California,Los Angeles,Office Supplies,Paper,19.98
8481,CA-2015-109890,21-07-2015,2015,7,July,27-07-2015,6,PG-18820,Patrick Gardner,Consumer,Central,Nebraska,Omaha,Technology,Phones,35.98
8482,CA-2017-138583,24-05-2017,2017,5,May,28-05-2017,4,DP-13390,Dennis Pardue,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Art,16.66
8483,US-2018-118535,11-02-2018,2018,2,February,15-02-2018,4,DJ-13510,Don Jones,Corporate,East,New York,New York City,Office Supplies,Labels,20.7
8484,CA-2017-126284,20-09-2017,2017,9,September,24-09-2017,4,EN-13780,Edward Nazzal,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Binders,83.7
8485,CA-2018-142391,24-09-2018,2018,9,September,24-09-2018,0,PB-19150,Philip Brown,Consumer,West,Washington,Seattle,Furniture,Furnishings,199.8
8486,CA-2018-124716,27-03-2018,2018,3,March,31-03-2018,4,BD-11560,Brendan Dodson,Home Office,West,California,Fresno,Office Supplies,Paper,45.68
8487,CA-2018-124716,27-03-2018,2018,3,March,31-03-2018,4,BD-11560,Brendan Dodson,Home Office,West,California,Fresno,Office Supplies,Paper,110.96
8488,CA-2018-124716,27-03-2018,2018,3,March,31-03-2018,4,BD-11560,Brendan Dodson,Home Office,West,California,Fresno,Office Supplies,Paper,11.94
8489,CA-2017-158841,02-02-2017,2017,2,February,04-02-2017,2,SE-20110,Sanjit Engle,Consumer,South,Virginia,Arlington,Technology,Machines,8749.95
849,CA-2018-107503,01-01-2018,2018,1,January,06-01-2018,5,GA-14725,Guy Armstrong,Consumer,East,Ohio,Lorain,Furniture,Furnishings,48.9
8490,CA-2017-158841,02-02-2017,2017,2,February,04-02-2017,2,SE-20110,Sanjit Engle,Consumer,South,Virginia,Arlington,Office Supplies,Binders,36.4
8491,CA-2017-158841,02-02-2017,2017,2,February,04-02-2017,2,SE-20110,Sanjit Engle,Consumer,South,Virginia,Arlington,Furniture,Furnishings,18.69
8492,CA-2018-106824,07-07-2018,2018,7,July,11-07-2018,4,AT-10735,Annie Thurman,Consumer,West,California,Los Angeles,Office Supplies,Fasteners,5.94
8493,CA-2016-109190,23-10-2016,2016,10,October,28-10-2016,5,CC-12685,Craig Carroll,Consumer,Central,Texas,Lubbock,Office Supplies,Paper,60.74
8494,CA-2016-109190,23-10-2016,2016,10,October,28-10-2016,5,CC-12685,Craig Carroll,Consumer,Central,Texas,Lubbock,Technology,Copiers,479.98
8495,CA-2016-109190,23-10-2016,2016,10,October,28-10-2016,5,CC-12685,Craig Carroll,Consumer,Central,Texas,Lubbock,Office Supplies,Binders,6.08
8496,CA-2017-143154,02-12-2017,2017,12,December,08-12-2017,6,AS-10225,Alan Schoenberger,Corporate,West,Colorado,Longmont,Technology,Accessories,165.6
8497,CA-2015-169061,05-03-2015,2015,3,March,08-03-2015,3,AB-10150,Aimee Bixby,Consumer,East,New York,Yonkers,Office Supplies,Art,59.52
8498,CA-2015-169061,05-03-2015,2015,3,March,08-03-2015,3,AB-10150,Aimee Bixby,Consumer,East,New York,Yonkers,Technology,Accessories,479.97
8499,CA-2015-169061,05-03-2015,2015,3,March,08-03-2015,3,AB-10150,Aimee Bixby,Consumer,East,New York,Yonkers,Office Supplies,Supplies,18.62
85,US-2018-119662,13-11-2018,2018,11,November,16-11-2018,3,CS-12400,Christopher Schild,Home Office,Central,Illinois,Chicago,Office Supplies,Storage,230.38
850,CA-2015-107755,07-02-2015,2015,2,February,12-02-2015,5,CK-12760,Cyma Kinney,Corporate,East,New Jersey,Linden,Technology,Accessories,115.36
8500,CA-2015-169061,05-03-2015,2015,3,March,08-03-2015,3,AB-10150,Aimee Bixby,Consumer,East,New York,Yonkers,Office Supplies,Binders,49.63
8501,CA-2015-169061,05-03-2015,2015,3,March,08-03-2015,3,AB-10150,Aimee Bixby,Consumer,East,New York,Yonkers,Office Supplies,Paper,97.82
8502,CA-2016-102316,01-03-2016,2016,3,March,03-03-2016,2,DH-13075,Dave Hallsten,Corporate,West,California,Los Angeles,Technology,Phones,15.98
8503,CA-2016-102316,01-03-2016,2016,3,March,03-03-2016,2,DH-13075,Dave Hallsten,Corporate,West,California,Los Angeles,Furniture,Chairs,184.75
8504,CA-2015-164903,20-02-2015,2015,2,February,24-02-2015,4,SR-20740,Steven Roelle,Home Office,West,California,Los Angeles,Office Supplies,Paper,12.96
8505,CA-2017-109400,02-05-2017,2017,5,May,06-05-2017,4,NR-18550,Nick Radford,Consumer,Central,Texas,Amarillo,Furniture,Chairs,366.74
8506,CA-2017-130400,08-03-2017,2017,3,March,12-03-2017,4,SJ-20125,Sanjit Jacobs,Home Office,Central,Texas,Dallas,Office Supplies,Binders,8.86
8507,CA-2017-130400,08-03-2017,2017,3,March,12-03-2017,4,SJ-20125,Sanjit Jacobs,Home Office,Central,Texas,Dallas,Technology,Accessories,27.96
8508,CA-2017-130400,08-03-2017,2017,3,March,12-03-2017,4,SJ-20125,Sanjit Jacobs,Home Office,Central,Texas,Dallas,Office Supplies,Envelopes,146.35
8509,CA-2016-135853,11-12-2016,2016,12,December,14-12-2016,3,CA-12775,Cynthia Arntzen,Consumer,Central,Michigan,Detroit,Technology,Accessories,175.23
851,CA-2017-152534,20-06-2017,2017,6,June,25-06-2017,5,DP-13105,Dave Poirier,Corporate,West,California,Salinas,Office Supplies,Art,5.16
8510,CA-2016-135853,11-12-2016,2016,12,December,14-12-2016,3,CA-12775,Cynthia Arntzen,Consumer,Central,Michigan,Detroit,Technology,Phones,125.99
8511,CA-2016-135853,11-12-2016,2016,12,December,14-12-2016,3,CA-12775,Cynthia Arntzen,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,23
8512,CA-2017-103359,22-12-2017,2017,12,December,26-12-2017,4,LC-16885,Lena Creighton,Consumer,East,New York,New York City,Office Supplies,Binders,25.58
8513,CA-2017-144645,02-02-2017,2017,2,February,08-02-2017,6,NS-18640,Noel Staavos,Corporate,Central,Texas,Houston,Furniture,Furnishings,73.78
8514,CA-2018-141614,05-06-2018,2018,6,June,09-06-2018,4,NS-18640,Noel Staavos,Corporate,South,Florida,Orlando,Office Supplies,Paper,20.74
8515,CA-2016-122168,21-08-2016,2016,8,August,26-08-2016,5,HG-14965,Henry Goldwyn,Corporate,South,Kentucky,Florence,Office Supplies,Art,17.52
8516,CA-2016-122168,21-08-2016,2016,8,August,26-08-2016,5,HG-14965,Henry Goldwyn,Corporate,South,Kentucky,Florence,Office Supplies,Art,35.76
8517,CA-2017-132899,07-04-2017,2017,4,April,11-04-2017,4,SF-20200,Sarah Foster,Consumer,East,New York,New York City,Office Supplies,Art,3.64
8518,CA-2018-149720,04-06-2018,2018,6,June,07-06-2018,3,EM-14065,Erin Mull,Consumer,Central,Texas,Frisco,Furniture,Furnishings,30.34
8519,CA-2018-118003,04-12-2018,2018,12,December,10-12-2018,6,DO-13645,Doug O'Connell,Consumer,East,New Jersey,Paterson,Furniture,Furnishings,12.99
852,CA-2017-152534,20-06-2017,2017,6,June,25-06-2017,5,DP-13105,Dave Poirier,Corporate,West,California,Salinas,Office Supplies,Paper,38.88
8520,CA-2018-118003,04-12-2018,2018,12,December,10-12-2018,6,DO-13645,Doug O'Connell,Consumer,East,New Jersey,Paterson,Furniture,Chairs,182.22
8521,CA-2018-118003,04-12-2018,2018,12,December,10-12-2018,6,DO-13645,Doug O'Connell,Consumer,East,New Jersey,Paterson,Furniture,Chairs,302.94
8522,CA-2017-141887,11-01-2017,2017,1,January,15-01-2017,4,MP-17470,Mark Packer,Home Office,East,Ohio,Columbus,Furniture,Furnishings,54.99
8523,US-2017-160206,01-04-2017,2017,4,April,07-04-2017,6,MY-18295,Muhammed Yedwab,Corporate,Central,Wisconsin,Milwaukee,Technology,Phones,12.99
8524,CA-2018-133074,21-09-2018,2018,9,September,25-09-2018,4,DB-13615,Doug Bickford,Consumer,West,California,San Francisco,Office Supplies,Paper,55.86
8525,CA-2018-161172,16-03-2018,2018,3,March,16-03-2018,0,SP-20920,Susan Pistek,Consumer,East,Ohio,Columbus,Technology,Phones,44.38
8526,CA-2018-161172,16-03-2018,2018,3,March,16-03-2018,0,SP-20920,Susan Pistek,Consumer,East,Ohio,Columbus,Furniture,Furnishings,51.26
8527,CA-2018-161172,16-03-2018,2018,3,March,16-03-2018,0,SP-20920,Susan Pistek,Consumer,East,Ohio,Columbus,Office Supplies,Binders,5.19
8528,CA-2018-161172,16-03-2018,2018,3,March,16-03-2018,0,SP-20920,Susan Pistek,Consumer,East,Ohio,Columbus,Technology,Accessories,159.98
8529,CA-2018-161172,16-03-2018,2018,3,March,16-03-2018,0,SP-20920,Susan Pistek,Consumer,East,Ohio,Columbus,Office Supplies,Storage,54.22
853,CA-2017-113747,28-05-2017,2017,5,May,04-06-2017,7,VD-21670,Valerie Dominguez,Consumer,South,Mississippi,Jackson,Office Supplies,Art,185.88
8530,CA-2018-137624,10-11-2018,2018,11,November,17-11-2018,7,ME-17320,Maria Etezadi,Home Office,West,California,Los Angeles,Furniture,Chairs,241.42
8531,CA-2017-156748,30-11-2017,2017,11,November,06-12-2017,6,BS-11755,Bruce Stewart,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,33.36
8532,CA-2017-156748,30-11-2017,2017,11,November,06-12-2017,6,BS-11755,Bruce Stewart,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,13.76
8533,CA-2017-156748,30-11-2017,2017,11,November,06-12-2017,6,BS-11755,Bruce Stewart,Consumer,Central,Michigan,Detroit,Office Supplies,Storage,496.86
8534,CA-2017-156748,30-11-2017,2017,11,November,06-12-2017,6,BS-11755,Bruce Stewart,Consumer,Central,Michigan,Detroit,Furniture,Chairs,389.97
8535,CA-2016-169677,13-01-2016,2016,1,January,15-01-2016,2,KS-16300,Karen Seio,Corporate,South,Georgia,Columbus,Office Supplies,Labels,9.82
8536,US-2015-163146,16-05-2015,2015,5,May,20-05-2015,4,CC-12475,Cindy Chapman,Consumer,West,California,San Francisco,Technology,Accessories,56.4
8537,CA-2016-157343,07-06-2016,2016,6,June,11-06-2016,4,HD-14785,Harold Dahlen,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Binders,18.31
8538,CA-2016-157343,07-06-2016,2016,6,June,11-06-2016,4,HD-14785,Harold Dahlen,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Paper,25.92
8539,CA-2016-157343,07-06-2016,2016,6,June,11-06-2016,4,HD-14785,Harold Dahlen,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Art,8.02
854,CA-2017-123274,19-02-2017,2017,2,February,24-02-2017,5,GT-14710,Greg Tran,Consumer,East,New York,New York City,Furniture,Furnishings,44.46
8540,CA-2018-147354,09-03-2018,2018,3,March,13-03-2018,4,KB-16315,Karl Braun,Consumer,West,California,Los Angeles,Technology,Copiers,479.98
8541,CA-2018-147354,09-03-2018,2018,3,March,13-03-2018,4,KB-16315,Karl Braun,Consumer,West,California,Los Angeles,Office Supplies,Binders,30.84
8542,CA-2016-157287,22-12-2016,2016,12,December,23-12-2016,1,HR-14830,Harold Ryan,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,33.57
8543,CA-2016-157287,22-12-2016,2016,12,December,23-12-2016,1,HR-14830,Harold Ryan,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,422.63
8544,CA-2015-137575,06-08-2015,2015,8,August,11-08-2015,5,TB-21625,Trudy Brown,Consumer,East,New York,New York City,Technology,Accessories,199.98
8545,CA-2017-119074,27-03-2017,2017,3,March,31-03-2017,4,DS-13180,David Smith,Corporate,South,Georgia,Columbus,Furniture,Furnishings,20.24
8546,CA-2017-119074,27-03-2017,2017,3,March,31-03-2017,4,DS-13180,David Smith,Corporate,South,Georgia,Columbus,Furniture,Furnishings,39.92
8547,CA-2017-119074,27-03-2017,2017,3,March,31-03-2017,4,DS-13180,David Smith,Corporate,South,Georgia,Columbus,Office Supplies,Binders,32.54
8548,CA-2016-149566,05-12-2016,2016,12,December,10-12-2016,5,GB-14530,George Bell,Corporate,West,California,Los Angeles,Technology,Accessories,39
8549,CA-2016-149566,05-12-2016,2016,12,December,10-12-2016,5,GB-14530,George Bell,Corporate,West,California,Los Angeles,Office Supplies,Labels,12.6
855,CA-2017-123274,19-02-2017,2017,2,February,24-02-2017,5,GT-14710,Greg Tran,Consumer,East,New York,New York City,Office Supplies,Storage,242.94
8550,CA-2016-126186,11-09-2016,2016,9,September,12-09-2016,1,GB-14530,George Bell,Corporate,West,Colorado,Aurora,Furniture,Furnishings,24.64
8551,CA-2016-121132,17-07-2016,2016,7,July,24-07-2016,7,VB-21745,Victoria Brennan,Corporate,Central,Texas,Houston,Office Supplies,Labels,6.26
8552,CA-2016-121132,17-07-2016,2016,7,July,24-07-2016,7,VB-21745,Victoria Brennan,Corporate,Central,Texas,Houston,Office Supplies,Fasteners,14.43
8553,CA-2015-140473,30-05-2015,2015,5,May,03-06-2015,4,MC-17425,Mark Cousins,Corporate,Central,Illinois,Chicago,Technology,Copiers,719.98
8554,US-2018-102904,13-11-2018,2018,11,November,20-11-2018,7,CB-12025,Cassandra Brandow,Consumer,South,Alabama,Decatur,Technology,Accessories,239.92
8555,CA-2017-102092,09-12-2017,2017,12,December,11-12-2017,2,PM-18940,Paul MacIntyre,Consumer,South,Virginia,Springfield,Furniture,Tables,1056.86
8556,CA-2016-117884,22-03-2016,2016,3,March,22-03-2016,0,DC-13285,Debra Catini,Consumer,South,Florida,Plantation,Technology,Accessories,447.94
8557,CA-2016-117884,22-03-2016,2016,3,March,22-03-2016,0,DC-13285,Debra Catini,Consumer,South,Florida,Plantation,Office Supplies,Storage,150.41
8558,CA-2017-132829,23-12-2017,2017,12,December,26-12-2017,3,LA-16780,Laura Armstrong,Corporate,Central,Texas,Houston,Technology,Phones,453.58
